@relation SiftFeature
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 'Class' {'+1','-1'}
@data
{0 0.04468166015508745,1 2,2 -1}
{0 0.10663262817816098,1 4,2 +1}
{0 0.04387165354305926,1 2,2 -1}
{0 0.14974571057786393,1 13,2 +1}
{0 0.0951115441226869,1 15,2 -1}
{0 0.14223693691350237,1 8,2 +1}
{0 0.15252025157648258,1 11,2 -1}
{0 0.0,1 0,2 -1}
{0 0.19693933698512478,1 24,2 -1}
{0 0.08180825908538535,1 28,2 +1}
{0 0.106388564809223,1 42,2 -1}
{0 0.2535003530610503,1 50,2 +1}
{0 0.21665013540001352,1 32,2 -1}
{0 0.16421867105901197,1 4,2 -1}
{0 0.18960453153343243,1 12,2 +1}
{0 0.2676338685899297,1 10,2 -1}
{0 0.12380520966260704,1 17,2 -1}
{0 0.10940479936252888,1 3,2 +1}
{0 0.07814195973101494,1 2,2 -1}
{0 0.2502232107019979,1 27,2 +1}
{0 0.07141058161052297,1 4,2 -1}
{0 0.03693387636426554,1 4,2 +1}
{0 0.11213595522813934,1 11,2 -1}
{0 0.24006862089031009,1 14,2 +1}
{0 0.1309581150071434,1 8,2 -1}
{0 0.45988378727331,1 32,2 +1}
{0 0.0484953385595146,1 4,2 -1}
{0 0.0,1 0,2 +1}
{0 0.06299407883487121,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.27336844603370664,1 37,2 +1}
{0 0.19117389961249454,1 16,2 -1}
{0 0.24105914229922065,1 88,2 +1}
{0 0.10606095847001154,1 7,2 -1}
{0 0.08476622190573457,1 4,2 +1}
{0 0.016681024189611607,1 2,2 -1}
{0 0.13277976293203617,1 5,2 +1}
{0 0.1203018366027649,1 6,2 -1}
{0 0.12205303040726252,1 10,2 +1}
{0 0.08595639521868695,1 11,2 -1}
{0 0.20860689074120567,1 17,2 +1}
{0 0.08016755864635705,1 17,2 -1}
{0 0.04564354645876383,1 1,2 +1}
{0 0.008939734766374635,1 1,2 -1}
{0 0.183065499333928,1 18,2 +1}
{0 0.08229511997978235,1 3,2 -1}
{0 0.08888290787279746,1 6,2 -1}
{0 0.1570760231405847,1 46,2 +1}
{0 0.018069236181816484,1 1,2 -1}
{0 0.10621525461622285,1 12,2 +1}
{0 0.04886372139776266,1 5,2 -1}
{0 0.26871373525314274,1 62,2 +1}
{0 0.10748459594537535,1 56,2 -1}
{0 0.14585853300811955,1 10,2 +1}
{0 0.20439127541729027,1 13,2 -1}
{0 0.3395236342611191,1 43,2 +1}
{0 0.1923246990644147,1 21,2 -1}
{0 0.12276753198057538,1 21,2 -1}
{0 0.021007622623104454,1 2,2 -1}
{0 0.07307523444215927,1 5,2 +1}
{0 0.04109974682633932,1 2,2 -1}
{0 0.14462744135773128,1 22,2 +1}
{0 0.03202423809508389,1 15,2 -1}
{0 0.2049194581481314,1 15,2 +1}
{0 0.08877554382145474,1 22,2 -1}
{0 0.009320996355910582,1 2,2 -1}
{0 0.021701557866078573,1 1,2 +1}
{0 0.018442777839082936,1 1,2 -1}
{0 0.08955603492700374,1 41,2 +1}
{0 0.035642561108689255,1 34,2 -1}
{0 0.24910342096975502,1 9,2 +1}
{0 0.15966581685027548,1 12,2 -1}
{0 0.18979489771188926,1 64,2 +1}
{0 0.22869910295856305,1 37,2 -1}
{0 0.17226274490589122,1 33,2 -1}
{0 0.11388552314502498,1 19,2 -1}
{0 0.15521912054841583,1 8,2 +1}
{0 0.13203833901732917,1 10,2 -1}
{0 0.2797189850137421,1 94,2 +1}
{0 0.264295710955833,1 69,2 -1}
{0 0.12198750911856665,1 2,2 +1}
{0 0.057283207134011145,1 2,2 -1}
{0 0.2376909790325624,1 30,2 +1}
{0 0.06989076196234588,1 4,2 -1}
{0 0.0690531866743744,1 19,2 +1}
{0 0.18506278633922338,1 11,2 -1}
{0 0.21504758366276028,1 15,2 +1}
{0 0.07201058990007163,1 12,2 -1}
{0 0.41302477843736357,1 67,2 +1}
{0 0.1856932893114534,1 55,2 -1}
{0 0.2640332170000414,1 31,2 +1}
{0 0.2434337943087822,1 34,2 -1}
{0 0.1436589666073064,1 6,2 +1}
{0 0.040059069362966215,1 4,2 -1}
{0 0.10907675483993377,1 4,2 +1}
{0 0.14529070237778327,1 14,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.25338966787900674,1 23,2 +1}
{0 0.2636721844131693,1 18,2 -1}
{0 0.29589124538865497,1 27,2 +1}
{0 0.12821137651027076,1 18,2 -1}
{0 0.13094591237816658,1 15,2 +1}
{0 0.14071879445792831,1 11,2 -1}
{0 0.11844484241978356,1 4,2 +1}
{0 0.15630764159463847,1 4,2 -1}
{0 0.12202899060179491,1 5,2 +1}
{0 0.1174979287075317,1 5,2 -1}
{0 0.049181062161147086,1 5,2 +1}
{0 0.07070314442655125,1 9,2 -1}
{0 0.2896685887367496,1 26,2 +1}
{0 0.11483830204452979,1 21,2 -1}
{0 0.17510655664754127,1 37,2 +1}
{0 0.18248559965160957,1 32,2 -1}
{0 0.22665612387288975,1 54,2 +1}
{0 0.1555851269222761,1 33,2 -1}
{0 0.28413952196707287,1 36,2 +1}
{0 0.1187686934940282,1 7,2 -1}
{0 0.2612651265928568,1 20,2 +1}
{0 0.2669594441338142,1 19,2 -1}
{0 0.013216301340180989,1 2,2 +1}
{0 0.08631530064726538,1 1,2 -1}
{0 0.14344794256531218,1 21,2 +1}
{0 0.03868027511360862,1 16,2 -1}
{0 0.08888575364423106,1 5,2 +1}
{0 0.3628230789361266,1 23,2 -1}
{0 0.27513621840561653,1 25,2 +1}
{0 0.2942889069138006,1 33,2 -1}
{0 0.2757079070184907,1 14,2 +1}
{0 0.223054884340651,1 14,2 -1}
{0 0.1858989485306359,1 7,2 +1}
{0 0.1334170334808847,1 8,2 -1}
{0 0.25230642759694916,1 44,2 +1}
{0 0.09477521581680722,1 11,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.271874071571555,1 79,2 +1}
{0 0.1669250090199211,1 36,2 -1}
{0 0.14075771411328405,1 9,2 +1}
{0 0.09371441642816104,1 10,2 -1}
{0 0.21093082894051962,1 16,2 +1}
{0 0.05854499407073278,1 8,2 -1}
{0 0.2801334427766062,1 19,2 +1}
{0 0.053186975040914186,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.034020690871988585,1 1,2 -1}
{0 0.18113786105771756,1 45,2 +1}
{0 0.17559747718279015,1 17,2 -1}
{0 0.13050693601832827,1 5,2 +1}
{0 0.10367597835812761,1 8,2 -1}
{0 0.026751386151820378,1 3,2 +1}
{0 0.09194591787554644,1 1,2 -1}
{0 0.13806655791354064,1 30,2 +1}
{0 0.09560663657036136,1 6,2 -1}
{0 0.13657757816172614,1 32,2 +1}
{0 0.1280928338822826,1 7,2 -1}
{0 0.07700679363854196,1 9,2 +1}
{0 0.07098990665684117,1 4,2 -1}
{0 0.1612201099775382,1 22,2 +1}
{0 0.1609380239388073,1 18,2 -1}
{0 0.18441327341628258,1 45,2 +1}
{0 0.04654123594690776,1 4,2 -1}
{0 0.11130077940553651,1 6,2 +1}
{0 0.16892784746740536,1 8,2 -1}
{0 0.2730524354653845,1 16,2 +1}
{0 0.0033800762499721256,1 2,2 -1}
{0 0.08557144655886927,1 4,2 +1}
{0 0.05228954824432855,1 2,2 -1}
{0 0.15603748380255586,1 29,2 -1}
{0 0.24019964859638082,1 39,2 +1}
{0 0.2698203365457611,1 35,2 -1}
{0 0.1969584319473859,1 20,2 +1}
{0 0.10820574234403925,1 10,2 -1}
{0 0.23732519016699438,1 16,2 +1}
{0 0.1484529678549278,1 23,2 -1}
{0 0.32079728104113037,1 66,2 +1}
{0 0.2511866157255658,1 50,2 -1}
{0 0.14678677843091031,1 11,2 +1}
{0 0.08864483475105603,1 6,2 -1}
{0 0.2998794287373718,1 108,2 +1}
{0 0.27182922881412164,1 50,2 -1}
{0 0.14484557635536244,1 22,2 +1}
{0 0.22149905262811528,1 14,2 -1}
{0 0.16571948231208525,1 6,2 +1}
{0 0.04016906586366955,1 1,2 -1}
{0 0.3283356005884066,1 35,2 +1}
{0 0.08053750047636563,1 8,2 -1}
{0 0.3955342765351731,1 79,2 +1}
{0 0.32418755558344187,1 35,2 -1}
{0 0.15198496706600534,1 3,2 -1}
{0 0.12854519753400953,1 2,2 +1}
{0 0.017642150949256946,1 2,2 -1}
{0 0.052128603514268686,1 1,2 +1}
{0 0.08198118168442305,1 7,2 -1}
{0 0.21336372105067178,1 20,2 +1}
{0 0.10407688693063867,1 13,2 -1}
{0 0.10018898907792807,1 6,2 +1}
{0 0.04282088985937108,1 6,2 -1}
{0 0.1268158865236835,1 10,2 +1}
{0 0.23115034889755826,1 12,2 -1}
{0 0.25638637236195205,1 49,2 +1}
{0 0.1932135965863937,1 24,2 -1}
{0 0.24527697684644298,1 36,2 +1}
{0 0.17357691738071726,1 23,2 -1}
{0 0.16741550200193234,1 8,2 +1}
{0 0.20009774469096794,1 12,2 -1}
{0 0.2063316901152178,1 49,2 +1}
{0 0.20414783229464167,1 27,2 -1}
{0 0.039081126143703356,1 11,2 +1}
{0 0.10261525863314787,1 4,2 -1}
{0 0.2808321610594051,1 59,2 +1}
{0 0.14887239660642818,1 5,2 -1}
{0 0.21553661733535473,1 31,2 +1}
{0 0.03396634608754016,1 8,2 -1}
{0 0.07392841331869482,1 14,2 +1}
{0 0.11909201412094035,1 11,2 -1}
{0 0.24254406737147438,1 6,2 +1}
{0 0.11014173526945606,1 5,2 -1}
{0 0.06493281020616498,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.07467118026108854,1 2,2 +1}
{0 0.024760983962388735,1 4,2 -1}
{0 0.2826514823392318,1 27,2 +1}
{0 0.17237679700144037,1 19,2 -1}
{0 0.11554024434540978,1 15,2 +1}
{0 0.15836445185119893,1 13,2 -1}
{0 0.09401667519898345,1 2,2 -1}
{0 0.10463382277630195,1 9,2 +1}
{0 0.10854648737793388,1 11,2 -1}
{0 0.08508849896737379,1 8,2 +1}
{0 0.09094232779932447,1 6,2 -1}
{0 0.31063760350059044,1 28,2 +1}
{0 0.2567933380185192,1 48,2 -1}
{0 0.2762897314256831,1 20,2 +1}
{0 0.21460068409551597,1 17,2 -1}
{0 0.29521739806995756,1 7,2 +1}
{0 0.17867687839368318,1 7,2 -1}
{0 0.14437224540455487,1 12,2 +1}
{0 0.1779793958521681,1 14,2 -1}
{0 0.17268302407692376,1 12,2 +1}
{0 0.09489469310410276,1 8,2 -1}
{0 0.2433658092663754,1 35,2 +1}
{0 0.1871155887414785,1 17,2 -1}
{0 0.233694768450412,1 19,2 +1}
{0 0.16607673542702522,1 16,2 -1}
{0 0.07624928516630233,1 2,2 +1}
{0 0.11274957863125605,1 9,2 -1}
{0 0.13995904289901034,1 11,2 +1}
{0 0.16402114219538383,1 11,2 -1}
{0 0.19132510088606555,1 32,2 +1}
{0 0.1661385262887727,1 30,2 -1}
{0 0.11700853760107102,1 11,2 +1}
{0 0.10371210390883046,1 3,2 -1}
{0 0.10572079866224739,1 11,2 +1}
{0 0.14666983214027574,1 5,2 -1}
{0 0.15557594439560632,1 9,2 +1}
{0 0.17242015609155312,1 9,2 -1}
{0 0.02100861529877095,1 3,2 +1}
{0 0.00485593383361212,1 4,2 -1}
{0 0.3150310261280286,1 76,2 +1}
{0 0.3142259304636303,1 17,2 -1}
{0 0.2117681213229864,1 37,2 +1}
{0 0.14842853395175837,1 20,2 -1}
{0 0.10842271852991386,1 4,2 +1}
{0 0.1277914821806135,1 17,2 -1}
{0 0.036146218021387996,1 4,2 +1}
{0 0.06524671975180442,1 6,2 -1}
{0 0.25919263736001186,1 51,2 +1}
{0 0.22118136992057782,1 36,2 -1}
{0 0.15693349664361125,1 8,2 +1}
{0 0.16147007579723674,1 6,2 -1}
{0 0.26737023501158125,1 26,2 +1}
{0 0.1566650401112937,1 39,2 -1}
{0 0.26514113102481596,1 42,2 +1}
{0 0.1939718690782513,1 34,2 -1}
{0 0.2576792483475857,1 57,2 +1}
{0 0.15829141055663773,1 36,2 -1}
{0 0.11030891929777965,1 28,2 -1}
{0 0.18546502863838915,1 45,2 +1}
{0 0.13324873691606887,1 40,2 -1}
{0 0.0,1 0,2 +1}
{0 0.001141702491569513,1 1,2 -1}
{0 0.22729382998619097,1 14,2 +1}
{0 0.17880454469974108,1 17,2 -1}
{0 0.1731512645933422,1 12,2 +1}
{0 0.11680563812871286,1 6,2 -1}
{0 0.21332045841298974,1 2,2 -1}
{0 0.28977790948714605,1 32,2 +1}
{0 0.2976497284136881,1 24,2 -1}
{0 0.09578262852211514,1 4,2 +1}
{0 0.12139273867335941,1 6,2 -1}
{0 0.23410156724559925,1 12,2 +1}
{0 0.07136528917109618,1 7,2 -1}
{0 0.17862513288229193,1 13,2 +1}
{0 0.16902686085888238,1 10,2 -1}
{0 0.19990861954423603,1 30,2 +1}
{0 0.15062037277538282,1 4,2 -1}
{0 0.10934422743889712,1 35,2 +1}
{0 0.15049806784402525,1 33,2 -1}
{0 0.27634377487428885,1 17,2 +1}
{0 0.06435066623964243,1 10,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.06509445549041194,1 2,2 +1}
{0 0.017677669529663688,1 1,2 -1}
{0 0.20392061107764992,1 11,2 +1}
{0 0.13207203597992428,1 8,2 -1}
{0 0.32059991360041606,1 35,2 +1}
{0 0.10876468448129455,1 15,2 -1}
{0 0.17697588815918375,1 3,2 +1}
{0 0.04756514941544941,1 2,2 -1}
{0 0.12723219084017073,1 28,2 +1}
{0 0.12768449849960778,1 24,2 -1}
{0 0.20210049117925366,1 24,2 +1}
{0 0.13519108777823266,1 3,2 -1}
{0 0.23851528257843665,1 19,2 +1}
{0 0.13328511859537473,1 19,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0753778361444409,1 1,2 -1}
{0 0.28963083706624854,1 59,2 +1}
{0 0.13372270343633358,1 5,2 -1}
{0 0.2574802487295721,1 61,2 +1}
{0 0.15009515583971017,1 44,2 -1}
{0 0.2965949271267686,1 17,2 +1}
{0 0.26208468150903086,1 13,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 +1}
{0 0.14433756729740646,1 1,2 -1}
{0 0.16114251569998667,1 6,2 +1}
{0 0.17395415281425125,1 3,2 -1}
{0 0.12686732036373566,1 12,2 +1}
{0 0.15335093503465488,1 9,2 -1}
{0 0.10594882972619063,1 49,2 +1}
{0 0.14296273593423744,1 38,2 -1}
{0 0.2942380649215293,1 6,2 +1}
{0 0.20662901241814238,1 5,2 -1}
{0 0.23564547129221491,1 8,2 +1}
{0 0.11481963114338463,1 5,2 -1}
{0 0.3436185463741999,1 13,2 +1}
{0 0.20975008984303384,1 9,2 -1}
{0 0.1667730609747681,1 4,2 +1}
{0 0.2603017659290739,1 5,2 -1}
{0 0.30969942588376803,1 6,2 +1}
{0 0.24186308128057726,1 3,2 -1}
{0 0.1753206490958499,1 6,2 +1}
{0 0.17939337449301462,1 14,2 -1}
{0 0.1710325355205645,1 7,2 +1}
{0 0.074852312380837,1 3,2 -1}
{0 0.2000088670774802,1 57,2 +1}
{0 0.1552342085223712,1 42,2 -1}
{0 0.0,1 0,2 -1}
{0 0.13654524090085218,1 11,2 +1}
{0 0.12415749365521411,1 4,2 -1}
{0 0.11390438921614761,1 22,2 +1}
{0 0.08724446752623398,1 9,2 -1}
{0 0.2680549608664359,1 33,2 +1}
{0 0.1998552952691082,1 6,2 -1}
{0 0.31699653934520206,1 10,2 +1}
{0 0.05594721073784569,1 5,2 -1}
{0 0.15794375468479602,1 46,2 +1}
{0 0.036107089955862044,1 1,2 -1}
{0 0.28572417826255464,1 34,2 +1}
{0 0.16910415919661437,1 12,2 -1}
{0 0.06909992524175905,1 4,2 +1}
{0 0.0,1 0,2 -1}
{0 0.20274412537152356,1 16,2 +1}
{0 0.20557602114220128,1 16,2 -1}
{0 0.08183170883849715,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.13740409848238214,1 47,2 +1}
{0 0.21479109289736337,1 2,2 -1}
{0 0.12772199846497498,1 12,2 +1}
{0 0.14807253777350188,1 12,2 -1}
{0 0.07799775759670317,1 3,2 +1}
{0 0.0,1 0,2 -1}
{0 0.07296418486438956,1 2,2 +1}
{0 0.03750322064987658,1 4,2 -1}
{0 0.012747878551077807,1 1,2 +1}
{0 0.036147791012359244,1 1,2 -1}
{0 0.25656563949662603,1 47,2 +1}
{0 0.03594142755539106,1 4,2 -1}
{0 0.1597251809463404,1 22,2 +1}
{0 0.14609231624268246,1 20,2 -1}
{0 0.2758070912651066,1 89,2 +1}
{0 0.2372773643557409,1 55,2 -1}
{0 0.15528348350333193,1 66,2 +1}
{0 0.14663609071151518,1 20,2 -1}
{0 0.1299139604923262,1 3,2 +1}
{0 0.04303314829119352,1 1,2 -1}
{0 0.06588882814765344,1 2,2 +1}
{0 0.04303314829119352,1 1,2 -1}
{0 0.06747726399240653,1 4,2 +1}
{0 0.08069781532395673,1 6,2 -1}
{0 0.25420236460773926,1 25,2 +1}
{0 0.20689116959979573,1 22,2 -1}
{0 0.28415148492918507,1 18,2 +1}
{0 0.17796836216103337,1 17,2 -1}
{0 0.18364093864059514,1 4,2 +1}
{0 0.18154610377483105,1 3,2 -1}
{0 0.18530182084606675,1 12,2 +1}
{0 0.20577409487784082,1 7,2 -1}
{0 0.0,1 0,2 -1}
{0 0.13860819603943686,1 7,2 +1}
{0 0.10581795965245756,1 3,2 -1}
{0 0.17298146958284602,1 13,2 +1}
{0 0.1225381150500094,1 9,2 -1}
{0 0.29909835620837366,1 39,2 +1}
{0 0.18736562263147988,1 35,2 -1}
{0 0.22070726557636736,1 57,2 +1}
{0 0.22864130955292988,1 54,2 -1}
{0 0.279826341752448,1 68,2 +1}
{0 0.18779548713529973,1 54,2 -1}
{0 0.3098566715240295,1 77,2 +1}
{0 0.15781468949788033,1 37,2 -1}
{0 0.04883773756627041,1 1,2 -1}
{0 0.01395363930464869,1 2,2 -1}
{0 0.0524352289375371,1 1,2 +1}
{0 0.044019188396644676,1 1,2 -1}
{0 0.2689388673351485,1 4,2 +1}
{0 0.05308860802311681,1 5,2 -1}
{0 0.12706215642284147,1 7,2 +1}
{0 0.06573421981221796,1 7,2 -1}
{0 0.35005114973178836,1 75,2 +1}
{0 0.028971987570627265,1 3,2 -1}
{0 0.10618689393011868,1 7,2 +1}
{0 0.03137279025690793,1 1,2 -1}
{0 0.22096691594435597,1 55,2 +1}
{0 0.2737638293942525,1 15,2 -1}
{0 0.20909988780579103,1 21,2 +1}
{0 0.03618630934300414,1 2,2 -1}
{0 0.23111721219594974,1 30,2 +1}
{0 0.20748855619784023,1 8,2 -1}
{0 0.12299613487459561,1 21,2 +1}
{0 0.09456065300144356,1 20,2 -1}
{0 0.17527271871644845,1 44,2 +1}
{0 0.1782497838068539,1 39,2 -1}
{0 0.11994692280959561,1 4,2 +1}
{0 0.0844297451553486,1 3,2 -1}
{0 0.29684528842595226,1 10,2 +1}
{0 0.16190860823562872,1 13,2 -1}
{0 0.04650464197625244,1 3,2 +1}
{0 0.0645346146440045,1 9,2 -1}
{0 0.1143900793526583,1 14,2 -1}
{0 0.2776843303812477,1 13,2 +1}
{0 0.0806676419601278,1 12,2 -1}
{0 0.05154543945725539,1 11,2 +1}
{0 0.050730529687670244,1 6,2 -1}
{0 0.42323955655949014,1 40,2 +1}
{0 0.245019135339584,1 26,2 -1}
{0 0.311026699838623,1 7,2 +1}
{0 0.11250656722107227,1 5,2 -1}
{0 0.16494924699593025,1 23,2 +1}
{0 0.1878836629256277,1 34,2 -1}
{0 0.13545670140191804,1 17,2 +1}
{0 0.03991847215592621,1 1,2 -1}
{0 0.2592971036576897,1 20,2 +1}
{0 0.0,1 0,2 -1}
{0 0.28477053575498806,1 12,2 +1}
{0 0.12763186756065772,1 1,2 -1}
{0 0.1786112278813111,1 12,2 +1}
{0 0.10349504995013849,1 1,2 -1}
{0 0.2195389087184919,1 29,2 +1}
{0 0.20696234545139205,1 10,2 -1}
{0 0.2367525086843334,1 34,2 +1}
{0 0.17838899421489166,1 12,2 -1}
{0 0.2102962816060379,1 27,2 +1}
{0 0.09586042899081226,1 11,2 -1}
{0 0.27917312475587946,1 50,2 +1}
{0 0.19609538029474488,1 4,2 -1}
{0 0.04264822507510272,1 9,2 +1}
{0 0.043194638146191455,1 5,2 -1}
{0 0.21994782284425402,1 23,2 +1}
{0 0.20657447741297313,1 4,2 -1}
{0 0.18252692438263446,1 50,2 +1}
{0 0.21267624137807137,1 5,2 -1}
{0 0.0,1 0,2 +1}
{0 0.06130184320574481,1 2,2 -1}
{0 0.2904819041856879,1 88,2 +1}
{0 0.1420811910848496,1 9,2 -1}
{0 0.12616680997937654,1 9,2 +1}
{0 0.09881115732768558,1 7,2 -1}
{0 0.11227730615607552,1 3,2 +1}
{0 0.13537846268755319,1 3,2 -1}
{0 0.21505731432471256,1 21,2 +1}
{0 0.19887246365506658,1 32,2 -1}
{0 0.12845298116067605,1 10,2 +1}
{0 0.07080862435701527,1 15,2 -1}
{0 0.0,1 0,2 +1}
{0 0.17130624494399344,1 9,2 -1}
{0 0.23512052670413083,1 56,2 +1}
{0 0.19443160714340849,1 30,2 -1}
{0 0.25618119961562485,1 24,2 +1}
{0 0.1432581902192714,1 20,2 -1}
{0 0.22528541877844896,1 29,2 +1}
{0 0.15525863498485618,1 17,2 -1}
{0 0.21509427594868574,1 25,2 +1}
{0 0.27064520149995963,1 22,2 -1}
{0 0.18770171201911617,1 20,2 +1}
{0 0.21090649018724858,1 30,2 -1}
{0 0.16848679641039896,1 13,2 +1}
{0 0.09493349604600829,1 13,2 -1}
{0 0.22767241180728193,1 100,2 +1}
{0 0.11482438665982343,1 18,2 -1}
{0 0.24166396375782784,1 43,2 +1}
{0 0.204873835623498,1 20,2 -1}
{0 0.24971149167154263,1 23,2 +1}
{0 0.18210533761068418,1 18,2 -1}
{0 0.15698719423902238,1 19,2 +1}
{0 0.1386798854967902,1 24,2 -1}
{0 0.22097538391296276,1 72,2 +1}
{0 0.18657197083096067,1 12,2 -1}
{0 0.004296319115763779,1 1,2 +1}
{0 0.0,1 0,2 -1}
{0 0.08838834764831843,1 1,2 +1}
{0 0.020273595024416988,1 2,2 -1}
{0 0.15553932064122616,1 23,2 +1}
{0 0.07350360851545427,1 10,2 -1}
{0 0.05879107243778683,1 6,2 +1}
{0 0.07421978894777259,1 7,2 -1}
{0 0.11254296265736131,1 3,2 +1}
{0 0.02800099496673859,1 5,2 -1}
{0 0.1656069618318411,1 5,2 +1}
{0 0.1919587060868424,1 4,2 -1}
{0 0.31425536609918636,1 44,2 +1}
{0 0.03600221016270115,1 2,2 -1}
{0 0.23677552920472217,1 28,2 +1}
{0 0.22224021127331642,1 9,2 -1}
{0 0.09589828709306479,1 39,2 +1}
{0 0.12470815558136793,1 9,2 -1}
{0 0.2009401796719301,1 13,2 +1}
{0 0.17804833891974944,1 7,2 -1}
{0 0.1667005977192484,1 19,2 +1}
{0 0.12862562234357475,1 8,2 -1}
{0 0.19597708052328033,1 32,2 +1}
{0 0.21154622053966662,1 19,2 -1}
{0 0.2366456817330939,1 93,2 +1}
{0 0.08508041945464444,1 2,2 -1}
{0 0.16957831382766925,1 9,2 +1}
{0 0.1697854628029232,1 9,2 -1}
{0 0.024397501823713332,1 1,2 +1}
{0 0.095831484749991,1 3,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.09020966237374094,1 6,2 +1}
{0 0.030272467481030175,1 1,2 -1}
{0 0.27209718053459775,1 36,2 +1}
{0 0.17655733818401695,1 25,2 -1}
{0 0.0856651297812641,1 5,2 +1}
{0 0.0056415301001961765,1 1,2 -1}
{0 0.07454765779931175,1 5,2 +1}
{0 0.084098965340999,1 3,2 -1}
{0 0.04289929680585246,1 1,2 +1}
{0 0.04861527926641232,1 1,2 -1}
{0 0.049065338146265805,1 2,2 -1}
{0 0.2992250037559994,1 121,2 +1}
{0 0.23918433009093906,1 14,2 -1}
{0 0.015884359223974565,1 2,2 +1}
{0 0.028375217691958287,1 3,2 -1}
{0 0.1916355237559214,1 36,2 +1}
{0 0.21182406089928793,1 31,2 -1}
{0 0.0,1 0,2 +1}
{0 0.002216466880575546,1 1,2 -1}
{0 0.2761377735390199,1 120,2 +1}
{0 0.14076230504543566,1 31,2 -1}
{0 0.13113448836350908,1 7,2 +1}
{0 0.04652421051992354,1 1,2 -1}
{0 0.2677504858254449,1 32,2 +1}
{0 0.3414890676397377,1 19,2 -1}
{0 0.2034649399450849,1 3,2 +1}
{0 0.05219957509718806,1 3,2 -1}
{0 0.04188539082916955,1 1,2 +1}
{0 0.011975403828652897,1 1,2 -1}
{0 0.013987724164911073,1 2,2 +1}
{0 0.06763192980114127,1 5,2 -1}
{0 0.30210716525050124,1 131,2 +1}
{0 0.06922994509851783,1 3,2 -1}
{0 0.2562853133756053,1 33,2 +1}
{0 0.24677841420412758,1 16,2 -1}
{0 0.22749012648537287,1 22,2 +1}
{0 0.007401652983323739,1 2,2 -1}
{0 0.2549377776466474,1 12,2 +1}
{0 0.07096763373827765,1 11,2 -1}
{0 0.20054715253683672,1 22,2 +1}
{0 0.04175268567605411,1 14,2 -1}
{0 0.13649913368848046,1 37,2 +1}
{0 0.0863959931167412,1 30,2 -1}
{0 0.196455302274413,1 13,2 +1}
{0 0.16247461532437846,1 4,2 -1}
{0 0.13455488811776586,1 43,2 +1}
{0 0.19668315728183813,1 36,2 -1}
{0 0.18204554891494978,1 37,2 +1}
{0 0.033103872763915264,1 2,2 -1}
{0 0.17118555794828388,1 49,2 +1}
{0 0.027091295214469086,1 2,2 -1}
{0 0.16916933114922597,1 10,2 +1}
{0 0.0805002721509885,1 8,2 -1}
{0 0.21198153762544425,1 13,2 +1}
{0 0.0717515128146017,1 9,2 -1}
{0 0.053916386601719206,1 1,2 -1}
{0 0.33947684635127756,1 24,2 +1}
{0 0.1944017404191272,1 6,2 -1}
{0 0.21122856408879043,1 15,2 +1}
{0 0.07496077120288536,1 13,2 -1}
{0 0.19754433020242548,1 43,2 +1}
{0 0.08985385506777711,1 12,2 -1}
{0 0.17892563246858603,1 32,2 +1}
{0 0.1503040238766977,1 13,2 -1}
{0 0.08858999175803396,1 8,2 +1}
{0 0.11724758598889483,1 6,2 -1}
{0 0.24462660039579193,1 48,2 +1}
{0 0.2160516150958163,1 40,2 -1}
{0 0.17352735460304317,1 3,2 +1}
{0 0.22807137387694845,1 40,2 -1}
{0 0.23291999423103138,1 36,2 +1}
{0 0.19360437148117737,1 2,2 -1}
{0 0.25163157454587143,1 20,2 +1}
{0 0.14445381680557953,1 15,2 -1}
{0 0.012425476475679972,1 1,2 +1}
{0 0.04013569565353508,1 4,2 -1}
{0 0.0,1 0,2 +1}
{0 0.026134362403477756,1 2,2 -1}
{0 0.2760773122725848,1 42,2 +1}
{0 0.21005913977437007,1 32,2 -1}
{0 0.340892782368477,1 22,2 +1}
{0 0.24004831607395674,1 17,2 -1}
{0 0.2467233116431934,1 28,2 +1}
{0 0.17175311856837142,1 23,2 -1}
{0 0.02269003349963557,1 2,2 -1}
{0 0.3154044177967392,1 31,2 +1}
{0 0.13096115263274707,1 6,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.2433141658687048,1 101,2 +1}
{0 0.16040646474441636,1 41,2 -1}
{0 0.13090152897691823,1 16,2 +1}
{0 0.06809686733242198,1 3,2 -1}
{0 0.2063842499792643,1 12,2 +1}
{0 0.009639925649468176,1 2,2 -1}
{0 0.22618628042526975,1 76,2 +1}
